avg_rating,extracted_at,geek_rating,id,num_voters,rank,short_description,title,type,year_published
8.09,1658893309.186016,7.78,247763,14476.0,43,"Develop future cities on the seafloor through politics, production, and science.",Underwater Cities,boardgame,2018
8.14,1658893309.186016,7.769,276025,12335.0,44,Seafarers journey to obtain wealth and fame in the 17th century Caribbean.,Maracaibo,boardgame,2019
8.08,1658893309.186016,7.767,221107,14546.0,45,The world is a mystery after a devastating pandemic—where will your team go?,Pandemic Legacy: Season 2,boardgame,2017
8.11,1658893309.186016,7.765,185343,14589.0,46,Use Exosuits & time travel to ensure your vision for the future after the cataclysm.,Anachrony,boardgame,2017
8.0,1658893309.186016,7.762,205059,30539.0,47,Unravel mysteries in Arkham with your investigative team in this app-guided game.,Mansions of Madness: Second Edition,boardgame,2016
7.92,1658893309.186016,7.75,284083,30074.0,48,Go on a planet-discovering space mission in this cooperative trick-taking game.,The Crew: The Quest for Planet Nine,boardgame,2019
7.88,1658893309.186016,7.734,126163,34833.0,49,"Lead your people, build monuments and make offerings to earn the favour of the gods.",Tzolk'in: The Mayan Calendar,boardgame,2012
8.24,1658893309.186016,7.731,184267,9050.0,50,"Be a part of the first Martian colony, striving to be the best contributor.",On Mars,boardgame,2020
7.84,1658893309.186016,7.729,2651,60347.0,51,"Bid, network, and manage resources in a race to supply the most cities with power.",Power Grid,boardgame,2004
8.36,1658893309.186016,7.716,324856,6382.0,52,Dive into the deep sea in this co-operative trick-taking game.,The Crew: Mission Deep Sea,boardgame,2021
7.97,1658893309.186016,7.713,216132,17809.0,53,"Lead your unique Scottish clan to economic might via production, trade, and export.",Clans of Caledonia,boardgame,2017
7.87,1658893309.186016,7.708,35677,29057.0,54,"Establish a supply chain by collecting resources, building industries, and shipping.",Le Havre,boardgame,2008
8.57,1658893309.186016,7.707,55690,8495.0,55,Try to survive in a nightmarish world that lies under eternal darkness.,Kingdom Death: Monster,boardgame,2015
7.99,1658893309.186016,7.707,164153,22584.0,56,Play as Rebel or Imperial forces to fulfill mission objectives.,Star Wars: Imperial Assault,boardgame,2014
8.01,1658893309.186016,7.704,209010,15788.0,57,Cooperatively program and pilot your mechs to defeat an army of marauding minions.,Mechs vs. Minions,boardgame,2016
7.97,1658893309.186016,7.698,521,14431.0,58,Flick discs and make trick shots in this traditional Canadian dexterity game!,Crokinole,boardgame,1876
7.85,1658893309.186016,7.692,244521,34785.0,59,"Pull ingredients from your stock to make your pot bubble, but hopefully not explode!",The Quacks of Quedlinburg,boardgame,2018
8.56,1658893309.186016,7.691,314040,4764.0,60,Work together during the Cold War to prevent a Soviet bio-threat.,Pandemic Legacy: Season 0,boardgame,2020
8.19,1658893309.186016,7.686,161533,8583.0,61,Compete to reconstruct the city of Lisboa after the great earthquake of 1755.,Lisboa,boardgame,2017
8.05,1658893309.186016,7.685,125153,11986.0,62,"Amass a fortune, and stake your reputation by operating a lucrative art gallery.",The Gallerist,boardgame,2015
8.02,1658893309.186016,7.675,266810,12982.0,63,Invaders are coming from everywhere.  Keep the faith and defend your homeland.,Paladins of the West Kingdom,boardgame,2019
7.98,1658893309.186016,7.673,180263,19877.0,64,Journey through a vibrant but deadly land to uncover the key to lifting your curse.,The 7th Continent,boardgame,2017
7.78,1658893309.186016,7.67,230802,69435.0,65,Artfully embellish the walls of your palace by drafting the most beautiful tiles.,Azul,boardgame,2017
8.04,1658893309.186016,7.668,295947,12316.0,66,Create the most harmonious ecosystem as you puzzle together habitats and wildlife.,Cascadia,boardgame,2021
7.86,1658893309.186016,7.665,72125,27211.0,67,"Build an interstellar civilization by exploration, research, conquest, and diplomacy.",Eclipse,boardgame,2011
7.87,1658893309.186016,7.663,124742,28351.0,68,Megacorporation versus Netrunner in this futuristic cyberpunk game of cat and mouse.,Android: Netrunner,boardgame,2012
7.98,1658893309.186016,7.658,191189,15632.0,69,"Mages defend humanity’s last city, harnessing alien powers to destroy monstrosities.",Aeon's End,boardgame,2016
7.89,1658893309.186016,7.654,25613,18598.0,70,"Lead your civilization through strategic drafting of leaders, technologies, and more.",Through the Ages: A Story of Civilization,boardgame,2006
7.76,1658893309.186016,7.648,28143,50634.0,71,"Worlds await! Colonize, develop and conquer taking advantage of others' choices.",Race for the Galaxy,boardgame,2007
7.81,1658893309.186016,7.645,201808,34778.0,72,Claim your treasures but don't attract the dragon in this deck-building dungeon race.,Clank!: A Deck-Building Adventure,boardgame,2016
7.78,1658893309.186016,7.636,157354,36608.0,73,"Move assassins, elders & builders through Naqala to claim oases & control djinns.",Five Tribes,boardgame,2014
8.06,1658893309.186016,7.635,159675,9575.0,74,"Construct dikes, drain bogs, harvest flax and tend to newborn animals in East Frisia.",Fields of Arle,boardgame,2014
7.91,1658893309.186016,7.631,229853,16495.0,75,Use your worker dice to raise the legendary and breathtaking Pyramid of the Sun.,Teotihuacan: City of Gods,boardgame,2018
7.8,1658893309.186016,7.63,121921,38796.0,76,Work together — with friends or with Friday — to survive on a deserted island.,Robinson Crusoe: Adventures on the Cursed Island,boardgame,2012
7.99,1658893309.186016,7.626,200680,13204.0,77,"Help your farm to prosper in this updated, streamlined edition of the acclaimed game.",Agricola (Revised Edition),boardgame,2016
7.82,1658893309.186016,7.623,171623,22671.0,78,"Using unique abilities, fulfill contracts and reach your goals along the Silk Road.",The Voyages of Marco Polo,boardgame,2015
7.89,1658893309.186016,7.618,182874,15906.0,79,Serve guests and prepare rooms to be the best hotelier in the Viennese modern age.,Grand Austria Hotel,boardgame,2015
7.72,1658893309.186016,7.616,68448,93658.0,80,Draft cards to develop your ancient civilization and build its Wonder of the World.,7 Wonders,boardgame,2010
7.75,1658893309.186016,7.612,110327,50499.0,81,Deploy agents and hire adventurers to expand your control over the city of Waterdeep.,Lords of Waterdeep,boardgame,2012
7.83,1658893309.186016,7.605,62219,19285.0,82,"With an ice age approaching, which animals will best propagate, migrate, and adapt?",Dominant Species,boardgame,2010
8.2,1658893309.186016,7.588,264220,9360.0,83,"Exploration, battle and diplomacy in a dark Arthurian realm.",Tainted Grail: The Fall of Avalon,boardgame,2019
8.55,1658893309.186016,7.587,284378,4128.0,84,EV-factory workers optimize and innovate to stand out at the big board meeting.,Kanban EV,boardgame,2020
7.79,1658893309.186016,7.579,236457,22836.0,85,Will you be a virtuous or nefarious servant of the king? Build your way to glory.,Architects of the West Kingdom,boardgame,2018
7.75,1658893309.186016,7.57,93,25404.0,86,"Use your caballeros to control regions of medieval Spain, keeping clear of the King!",El Grande,boardgame,1995
7.76,1658893309.186016,7.568,122515,20861.0,87,Compete in a unique auction system to build the most prosperous village.,Keyflower,boardgame,2012
7.74,1658893309.186016,7.56,18602,27936.0,88,Entrepreneurs pay workers & bribe an official to build a Château & gain royal favor.,Caylus,boardgame,2005
7.74,1658893309.186016,7.558,37111,34634.0,89,How can the human race survive when you don't know who is actually human?,Battlestar Galactica: The Board Game,boardgame,2008
8.45,1658893309.186016,7.552,255984,4621.0,90,"Voyages of the steamship ""Manticore"" and her crew on the Wandering Sea.",Sleeping Gods,boardgame,2021
7.74,1658893309.186016,7.545,73439,21094.0,91,"Defend the city and rise to power by influencing the merchants, knights and clergy.",Troyes,boardgame,2010
7.87,1658893309.186016,7.544,172386,12127.0,92,Acquire shares of unique companies and propagate their trading posts to rake in cash.,Mombasa,boardgame,2015
7.7,1658893309.186016,7.543,40834,31904.0,93,"Enlist torturers, swindlers, and saboteurs to gain wealth and dominate the kingdom.",Dominion: Intrigue,boardgame,2009
7.82,1658893309.186016,7.542,12493,18847.0,94,"Epic empire-building game of interstellar conflict, trade, and struggle for power.",Twilight Imperium: Third Edition,boardgame,2005
7.76,1658893309.186016,7.538,170042,19866.0,95,Gather your Viking crew in order to plunder seas and lands for glory!,Raiders of the North Sea,boardgame,2015
7.98,1658893309.186016,7.538,269385,12689.0,96,"Heroes explore Middle-earth, working together to combat evil in an epic campaign.",The Lord of the Rings: Journeys in Middle-Earth,boardgame,2019
7.77,1658893309.186016,7.537,146021,32757.0,97,An unknown Elder God approaches the world—and you must solve mysteries to stop it.,Eldritch Horror,boardgame,2013
7.88,1658893309.186016,7.533,203993,11699.0,98,Avoid excommunication and lead your family to power during the Italian Renaissance.,Lorenzo il Magnifico,boardgame,2016
7.7,1658893309.186016,7.529,42,26894.0,99,Keep your Mesopotamian civilisation in perfect balance through revolutions and wars.,Tigris & Euphrates,boardgame,1997
7.79,1658893309.186016,7.524,225694,16325.0,100,Decipher your opponents' code before they decipher yours. Don't get caught.,Decrypto,boardgame,2018
7.76,1658893309.186016,7.52,144733,16474.0,101,"Acquire locomotives & industry, build track, and hire the best engineers in Russia.",Russian Railroads,boardgame,2013
8.01,1658893309.186016,7.519,317985,7803.0,102,Collectively develop a tech tree to fuel the automation and colonization of space.,Beyond the Sun,boardgame,2020
7.62,1658893309.186016,7.519,163412,55848.0,103,Piece together a quilt and leave no holes to become the button master.,Patchwork,boardgame,2014
7.84,1658893309.186016,7.517,281259,14613.0,104,Rescue as many cats as you can before Lord Vesh comes to destroy their home.,The Isle of Cats,boardgame,2019
7.81,1658893309.186016,7.514,205896,18582.0,105,"Lead your clan to victory through negotiation, combat, monsters and favors from Kami.",Rising Sun,boardgame,2018
7.82,1658893309.186016,7.512,155821,15823.0,106,Claim the crown through merit and wisdom in this Celtic island struggle.,Inis,boardgame,2016
7.76,1658893309.186016,7.508,102680,16120.0,107,Manage and rule all aspects of Ancient Rome with a clever action selection mancala.,Trajan,boardgame,2011
8.14,1658893309.186016,7.5,253344,7002.0,108,Disrupt the ritual and slay the Elder Gods in this co-op dice chucker.,Cthulhu: Death May Die,boardgame,2019
7.84,1658893309.186016,7.496,233371,11811.0,109,Tiptoe your way through Lord Eradikus' spaceship to nab artifacts and an escape pod.,Clank! In! Space!: A Deck-Building Adventure,boardgame,2017
7.61,1658893309.186016,7.493,36218,83906.0,110,Acquire the most valuable lands by building your deck with treasure and power cards.,Dominion,boardgame,2008
7.96,1658893309.186016,7.493,163068,8493.0,111,Magicians perform dazzling tricks for money and fame in a Victorian steampunk world.,Trickerion: Legends of Illusion,boardgame,2015
7.58,1658893309.186016,7.489,178900,78501.0,112,Give your team clever one-word clues to help them spot their agents in the field.,Codenames,boardgame,2015
8.34,1658893309.186016,7.489,218417,4546.0,113,War Eternal is a standalone game compatible with the deck building game Aeon's End.,Aeon's End: War Eternal,boardgame,2017
7.63,1658893309.186016,7.486,132531,29231.0,114,"Utilize your dice populace to develop technologies, settle worlds, and ship goods.",Roll for the Galaxy,boardgame,2014
7.91,1658893309.186016,7.479,198928,9290.0,115,"Travel from Barcelona to Lisboa to cure malaria, typhus, yellow fever, and cholera.",Pandemic: Iberia,boardgame,2016
7.75,1658893309.186016,7.477,172287,15422.0,116,"Gain glory by defending a Viking harbor town against trolls, draugr and other beasts.",Champions of Midgard,boardgame,2015
7.69,1658893309.186016,7.477,263918,20399.0,117,The Queen's cartographers compete to sketch the most efficient maps.,Cartographers,boardgame,2019
7.83,1658893309.186016,7.476,196340,10342.0,118,Claim your fame as the dominant merchant in the Meiji period of Yokohama.,Yokohama,boardgame,2016
7.57,1658893309.186016,7.472,30549,113136.0,119,Your team of experts must prevent the world from succumbing to a viral pandemic.,Pandemic,boardgame,2008
7.76,1658893309.186016,7.47,266524,16259.0,120,"Hike through National Parks tiles, collecting memories and admiring gorgeous scenery.",PARKS,boardgame,2019
7.97,1658893309.186016,7.468,175155,8312.0,121,"Assemble your armies, devise your strategy, and wage war across the Herakon Cluster.",Forbidden Stars,boardgame,2015
7.73,1658893309.186016,7.466,262712,16385.0,122,"Rival mages create artifacts, vying for places of power and ancient monuments.",Res Arcana,boardgame,2019
8.15,1658893309.186016,7.466,175640,5423.0,123,The strategic craft of fine winemaking.,Vinhos Deluxe Edition,boardgame,2016
7.68,1658893309.186016,7.461,2511,19276.0,124,The game is afoot as you and your irregular friends search Victorian London for clues,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,boardgame,1982
7.69,1658893309.186016,7.456,127023,17769.0,125,Play as warring Egyptian Gods and build the most powerful army to dominate Egypt.,Kemet,boardgame,2012
7.81,1658893309.186016,7.451,4098,9872.0,126,"Outperform your railroad rivals with shares, auctions, trackbuilding, and deliveries.",Age of Steam,boardgame,2002
8.09,1658893309.186016,7.447,279537,5576.0,127,"Plan, scan, and theorize to find a new planet at the edge of our solar system.",The Search for Planet X,boardgame,2020
7.64,1658893309.186016,7.441,118048,18845.0,128,A contest between two nomadic tribes along desert trade routes.,Targi,boardgame,2012
7.95,1658893309.186016,7.44,233398,7831.0,129,"Spread your glory over the vast, as of yet unexplored world in this updated classic.",Endeavor: Age of Sail,boardgame,2018
8.53,1658893309.186016,7.439,341169,3309.0,130,Wrangle your herd of cows across the Midwest prairie and deliver it to Kansas City.,Great Western Trail (Second Edition),boardgame,2021
7.87,1658893309.186016,7.439,274364,8401.0,131,Hide or expose the greatest American political scandal in a tug of war for evidence.,Watergate,boardgame,2019
7.7,1658893309.186016,7.438,43015,13390.0,132,Build networks of merchants along the roads and market towns of the Hanseatic League.,Hansa Teutonica,boardgame,2009
7.66,1658893309.186016,7.437,161970,20446.0,133,Showcase your alchemical know-how by publishing theories in this app-driven game.,Alchemists,boardgame,2014
7.57,1658893309.186016,7.433,147020,40226.0,134,Compete head-to-head to create the most powerful deck of spaceships and bases.,Star Realms,boardgame,2014
7.77,1658893309.186016,7.432,146652,12366.0,135,"In space, no one can hear you build a deck of marine & weapon cards to fight aliens.",Legendary Encounters: An Alien Deck Building Game,boardgame,2014
7.78,1658893309.186016,7.431,271324,11964.0,136,"Draft yourself the ‘perfect’ dystopia, complete projects and churn out resources.",It's a Wonderful World,boardgame,2019
7.55,1658893309.186016,7.429,34635,48702.0,137,Travel to the time of hunters and gatherers in this classic game of tools and tribes.,Stone Age,boardgame,2008
7.66,1658893309.186016,7.428,103885,24102.0,138,Pilot your ships in tight arcs to take out the enemy! The universe can be yours.,Star Wars: X-Wing Miniatures Game,boardgame,2012
8.32,1658893309.186016,7.428,231733,4331.0,139,"Renovate an estate, manage servants, and pursue romance in Victorian England.",Obsession,boardgame,2018
7.64,1658893309.186016,7.421,217372,17761.0,140,Race through a dense South American jungle in pursuit of the legendary city of gold.,The Quest for El Dorado,boardgame,2017
7.54,1658893309.186016,7.42,14996,66329.0,141,Build train routes across Europe in this sequel to the hit family board game.,Ticket to Ride: Europe,boardgame,2005
8.31,1658893309.186016,7.419,256916,3885.0,142,Traders compete to build the greatest empire in the Roman Mediterranean.,Concordia Venus,boardgame,2018
7.58,1658893309.186016,7.418,233867,24266.0,143,"Design the most appealing 1950s neighborhood, with fences, parks, and swimming pools.",Welcome To...,boardgame,2018
7.56,1658893309.186016,7.411,148949,28277.0,144,Send your assistants through the shops of Istanbul as you race to acquire rubies.,Istanbul,boardgame,2014
7.66,1658893309.186016,7.409,77423,22648.0,145,Guide your fellowship as it embarks on unique adventures in Tolkien's Middle-earth!,The Lord of the Rings: The Card Game,boardgame,2011
7.61,1658893309.186016,7.405,254640,18557.0,146,"Give one-word clues so someone can guess one word, but duplicate clues are discarded.",Just One,boardgame,2018
7.73,1658893309.186016,7.403,220877,11351.0,147,Manage your dice to build profitable markets and grand monuments in historic India.,Rajas of the Ganges,boardgame,2017
7.61,1658893309.186016,7.402,244522,19343.0,148,"Draft dice to mark numbers on your scoresheet, comboing bonuses to power your points.",That's Pretty Clever!,boardgame,2018
8.04,1658893309.186016,7.398,308765,5697.0,149,Wealthy citizens of medieval Prague organize building projects to gain king's favor.,Praga Caput Regni,boardgame,2020
7.73,1658893309.186016,7.397,287954,11669.0,150,You're an artisan working on creating striking patterns within a king's palace.,Azul: Summer Pavilion,boardgame,2019
7.88,1658893309.186016,7.397,82222,8690.0,151,Pilot your ship to stardom in a massive sci-fi sandbox.,Xia: Legends of a Drift System,boardgame,2014
8.05,1658893309.186016,7.396,283948,5446.0,152,"Travel to cities along the silk road, trading silk, spice, gold & jade along the way.",Marco Polo II: In the Service of the Khan,boardgame,2019
7.67,1658893309.186016,7.396,43111,14910.0,153,Rival chaos gods send forth their minions to spread corruption and destruction.,Chaos in the Old World,boardgame,2009
7.65,1658893309.186016,7.396,104162,24122.0,154,Fight the Overlord and level up your heroes in this fantasy dungeon campaign.,Descent: Journeys in the Dark (Second Edition),boardgame,2012
7.77,1658893309.186016,7.395,9609,10304.0,155,"Rings, Fellowship, diplomacy and war in the Third Age of Middle Earth.",War of the Ring,boardgame,2004
7.5,1658893309.186016,7.386,54043,43727.0,156,Trade and sell goods to become the most wealthy merchant in this short game for two.,Jaipur,boardgame,2009
7.97,1658893309.186016,7.382,265188,5967.0,157,"Expand your Scottish clan by trading livestock, making whisky and gaining landmarks.",Glen More II: Chronicles,boardgame,2019
7.55,1658893309.186016,7.381,463,35769.0,158,Cast spells and summon fantasy monsters in the original collectible card game.,Magic: The Gathering,boardgame,1993
7.93,1658893309.186016,7.378,296151,6699.0,159,Travel the Kingdom seeking upgrades in an attempt to bring poverty or prosperity.,Viscounts of the West Kingdom,boardgame,2020
7.56,1658893309.186016,7.376,10630,27689.0,160,Revisit the battles of D-Day and control the forces of the Allies and the Axis!,Memoir '44,boardgame,2004
7.74,1658893309.186016,7.373,282524,11498.0,161,Classic movie monsters terrorize a town! Can your team stop them in time?,Horrified,boardgame,2019
7.55,1658893309.186016,7.369,128882,29956.0,162,Who can you trust? A game of social deduction set in King Arthur’s legendary realm.,The Resistance: Avalon,boardgame,2012
7.68,1658893309.186016,7.367,17133,11650.0,163,"Build rails, race to deliver scarce goods, and fulfill your Rail Baron's secret goal.",Railways of the World,boardgame,2005
7.52,1658893309.186016,7.367,150376,42717.0,164,"As you struggle to keep survivors alive, how will you value group vs. personal needs?",Dead of Winter: A Crossroads Game,boardgame,2014
7.8,1658893309.186016,7.366,188920,10712.0,165,Civilians trapped in a war-torn city must make difficult decisions to survive.,This War of Mine: The Board Game,boardgame,2017
7.54,1658893309.186016,7.363,39463,29868.0,166,Conquer the galaxy with shifting alliances and the unique powers of your alien race.,Cosmic Encounter,boardgame,2008
7.53,1658893309.186016,7.362,155426,23765.0,167,Choose and play tiles to satisfy the king's whims and build the best fantasy castle.,Castles of Mad King Ludwig,boardgame,2014
7.7,1658893309.186016,7.361,70149,10360.0,168,Manage workers and resources to build up the land around your medieval monastery.,Ora et Labora,boardgame,2011
7.51,1658893309.186016,7.358,199561,33005.0,169,Craft the best stained-glass windows by carefully placing colorful transparent dice.,Sagrada,boardgame,2017
7.57,1658893309.186016,7.357,103343,31309.0,170,Make alliances—and break them!—as you strive to both unite and conquer Westeros.,A Game of Thrones: The Board Game (Second Edition),boardgame,2011
7.91,1658893309.186016,7.35,189932,6661.0,171,Lead a Drow house and build the best deck to establish supremacy over the Underdark.,Tyrants of the Underdark,boardgame,2016
8.02,1658893309.186016,7.348,25021,5080.0,172,Defend or depose the Toyotomi heir by commanding the loyalty of the feudal lords.,Sekigahara: The Unification of Japan,boardgame,2011
7.64,1658893309.186016,7.348,221194,14101.0,173,Research DNA to bring prehistoric reptiles to life.,Dinosaur Island,boardgame,2017
7.94,1658893309.186016,7.347,249259,6539.0,174,"Recruit, bolster and maneuver your way to controlling the hex-grid battlefield.",War Chest,boardgame,2018
7.76,1658893309.186016,7.343,328871,8891.0,175,"Return to Mars and terraform it once again, this time using only cards.",Terraforming Mars: Ares Expedition,boardgame,2021
7.5,1658893309.186016,7.343,123260,23210.0,176,Expand your meager neighborhood into a sprawling suburb to attract the most citizens.,Suburbia,boardgame,2012
7.77,1658893309.186016,7.342,14105,8330.0,177,Accessible game of warfare from the dawn of history to the opening of the Middle Ages,Commands & Colors: Ancients,boardgame,2006
7.63,1658893309.186016,7.342,31627,12787.0,178,"Build railways to connect destinations across Scandinavia, Finland, and Estonia.",Ticket to Ride: Nordic Countries,boardgame,2007
7.74,1658893309.186016,7.335,195421,8978.0,179,Explore the lands to discover the Last Ruins and become the most storied traveller.,Near and Far,boardgame,2017
7.68,1658893309.186016,7.335,283155,11543.0,180,"Sew a quilt, collect buttons, attract cats!",Calico,boardgame,2020
7.83,1658893309.186016,7.334,268864,7611.0,181,Command your rifle platoon to victory in this WWII multi-scenario deck builder.,Undaunted: Normandy,boardgame,2019
7.51,1658893309.186016,7.33,104006,21709.0,182,"Send your villagers to work, travel, pray, and... die when it brings the most renown.",Village,boardgame,2011
7.54,1658893309.186016,7.33,171131,18341.0,183,"Torpedoes away! Hunt for your opponent's sub in this exciting, real-time team game.",Captain Sonar,boardgame,2016
7.95,1658893309.186016,7.327,21050,5677.0,184,Recreate the European theater of World War II in this acclaimed card-driven wargame.,Combat Commander: Europe,boardgame,2006
7.62,1658893309.186016,7.325,126042,11710.0,185,"Steer the fate of your nation, from the ancient world until the outbreak of WW1.",Nations,boardgame,2013
7.66,1658893309.186016,7.322,245638,10339.0,186,Spread your influence across monasteries of Portugal and beyond!,Coimbra,boardgame,2018
7.83,1658893309.186016,7.321,182631,7125.0,187,"Expand your fleet, defend your bases, and prevail in the battle for the colonies.",Star Realms: Colony Wars,boardgame,2015
7.88,1658893309.186016,7.32,209418,6787.0,188,Acquire cards to grow your kingdom's influence in this classic deck-building game.,Dominion (Second Edition),boardgame,2016
7.64,1658893309.186016,7.319,188,15926.0,189,Use stones to control space in this ancient game with simple rules.,Go,boardgame,-2200
8.06,1658893309.186016,7.318,91,4803.0,190,Step into the shoes of rulers and generals who triumphed or failed in the Great War.,Paths of Glory,boardgame,1999
7.58,1658893309.186016,7.318,242302,13550.0,191,Amass spaceships for your fleet as you roll your way to domination.,Space Base,boardgame,2018
